Autor	Dimensión	Fecha	Número de catálogo	Procedencia	Serie	Soporte	Tipo de obra	Técnica	Título	URL	Lugar de producción
Rodríguez de Toledo, Juan	Alto: 532 cm.;Ancho: 618 cm.	1415 - 1420	P001321	Fue retablo en San Benito de Valladolid, que precedió al de Alonso de Berruguete (siglo XVI). Pasó a la iglesia parroquial de San Román de Hornija, Valladolid, hasta 1928. Adquirido para el Museo del Prado ese mismo año.	Retablo de la iglesia de San Román de la Hornija, Valladolid	Tabla de madera de pino	Pintura	Temple	Retablo del arzobispo don Sancho de Rojas	https://www.museodelprado.es/coleccion/obra-de-arte/retablo-del-arzobispo-don-sancho-de-rojas/caa32b8f-0dc3-4e0f-ba92-236849ec5e5b	
Borrassà, Luis	Alto: 69 cm.;Ancho: 62 cm.	1419 - 1421	P002677	Capilla de San Lorenzo de la catedral de Barcelona; Legado Pablo Bosch y Barrau, 1916.		Tabla	Pintura	Técnica mixta	San Hipólito repone la pierna al boyero Pedro	https://www.museodelprado.es/coleccion/obra-de-arte/san-hipolito-repone-la-pierna-al-boyero-pedro/7c4ef1a6-50c1-41b9-8cbc-7fbe82a38d1f	
Campin, Robert	Alto: 76 cm.;Ancho: 70 cm.	1420 - 1425	P001915	Colección Real (Adquirida por Felipe II a Jacome Trezzo; Monasterio de El Escorial, Madrid, 1584; Oratorio de la enfermería, 1839)		Tabla de madera de roble	Pintura	Óleo	La Anunciación	https://www.museodelprado.es/coleccion/obra-de-arte/la-anunciacion/52a6820f-892a-4796-b99e-d631ef17e96a	
Campin, Robert	Alto: 77 cm.;Ancho: 88 cm.	1420 - 1430	P001887	Colección Real		Tabla de madera de roble	Pintura	Grisalla; Óleo	Los Desposorios de la Virgen	https://www.museodelprado.es/coleccion/obra-de-arte/los-desposorios-de-la-virgen/6f303c39-3d03-4d48-8bb0-ffe162d017dd	
Angelico, Fra	Alto: 87 cm.;Ancho: 59 cm.	Hacia  1426	P008233	Carlos Miguel Fitz-James Struart y Silva, XIV duque de Alba, Florencia, 1817; Colección Casa de Alba, 1817- 2016; adquirido, con la colaboración de la Fundación Amigos del Museo del Prado, en 2016		Tabla	Pintura	Temple	La Virgen de la granada	https://www.museodelprado.es/coleccion/obra-de-arte/la-virgen-de-la-granada/61b654df-1de2-483f-88bb-404f37747d4a	
Weyden, Rogier van der	Alto: 204,5 cm.;Ancho: 261,5 cm.	Antes de  1443	P002825	Capilla de Nuestra Señora Extramuros de Lovaina (Bélgica); adquirido por María de Hungría, para la capilla del Palacio de Binche; posteriormente enviado a España, a la capilla de El Pardo; Colección Real (Monasterio de El Escorial, 1574-1936); depositada en el Museo del Prado por la Junta Delegada de Incautación, Protección y Conservación del Tesoro Artístico Nacional, 1936; por Decreto de 02-03-1943 quedó establecido su depósito en el Museo del Prado; depósito del Patrimonio Nacional perteneciente al Real Patronato del Monasterio de San Lorenzo de El Escorial		Tabla	Pintura	Óleo	El Descendimiento	https://www.museodelprado.es/coleccion/obra-de-arte/el-descendimiento/856d822a-dd22-4425-bebd-920a1d416aa7	
Angelico, Fra	Alto: 190,3 cm.;Ancho: 191,5 cm.	1425 - 1426	P000015	Convento de Santo Domingo, Fiesole, 1425/28-1611; Mario Farnese, Roma, lo adquiere para obsequiar a Francisco Sandoval y Rojas V marqués de Denia y I duque de Lerma, pasó al monasterio de las Descalzas Reales, Madrid; Regalado al rey Francisco de Asís, Isabel II lo cede al Museo del Prado,1861.		Tabla de madera de chopo	Pintura	Témpera	La Anunciación	https://www.museodelprado.es/coleccion/obra-de-arte/la-anunciacion/9b02b6c9-3618-4a92-a6b7-26f9076fcb67	
Sevilla, Juan de	Alto: 161 cm.;Ancho: 155 cm.	1425 - 1450	P001336	Catedral de Sigüenza; Colección de D.W. Retana; adquirida por el Patronato del Tesoro Artístico a Apolinar Sánchez Villaba con destino al Museo del Prado, 1930.		Tabla	Pintura	Temple	Retablo de San Juan Bautista y Santa Catalina	https://www.museodelprado.es/coleccion/obra-de-arte/retablo-de-san-juan-bautista-y-santa-catalina/4e201004-f7ea-48b0-a87c-5f08b3e772eb	
Mateu, Jaime (Atribuido a)	Alto: 34 cm.;Ancho: 23 cm.	1425 - 1450	P002720	Legado Pablo Bosch y Barrau, 1916		Tabla	Pintura	Temple	El arcángel Gabriel	https://www.museodelprado.es/coleccion/obra-de-arte/el-arcangel-gabriel/f9508b1a-be12-4614-9443-f907e1bb2b8a	
Mateu, Jaime (Atribuido a)	Alto: 34 cm.;Ancho: 23 cm.	1425 - 1450	P002721	Legado Pablo Bosch y Barrau, 1916		Tabla	Pintura	Temple	La Virgen anunciada	https://www.museodelprado.es/coleccion/obra-de-arte/la-virgen-anunciada/f603bcb1-50ab-4e35-b641-a6a761096084	
Anónimo	Alto: 99,5 cm.;Ancho: 43,5 cm.	1425 - 1450	P007630	Convento de San Pablo de los Dominicos, Palencia; Antonio Gorostiza, Bilbao; Adquisición Fondos Legado Villaescusa, 1992.	Retablo Santa Úrsula, Convento de San Pablo de los Dominicos, Palencia	Tabla	Pintura	Temple	Petición de la mano de santa Úrsula	https://www.museodelprado.es/coleccion/obra-de-arte/peticion-de-la-mano-de-santa-ursula/784f99ae-002a-4bd7-92b9-a3f511e1e890	
Anónimo	Alto: 99,5 cm.;Ancho: 45 cm.	1425 - 1450	P007631	Convento de San Pablo de los Dominicos, Palencia; Antonio Gorostiza, Bilbao; Adquisición Fondos Legado Villaescusa, 1992.	Retablo Santa Úrsula, Convento de San Pablo de los Dominicos, Palencia	Tabla	Pintura	Temple	El embajador de Inglaterra da cuenta a su rey de los acontecimientos de su misión	https://www.museodelprado.es/coleccion/obra-de-arte/el-embajador-de-inglaterra-da-cuenta-a-su-rey-de/5234beea-7bfe-4ceb-9cdd-77692ac6073d	
Anónimo	Alto: 100 cm.;Ancho: 47,5 cm.	1425 - 1450	P007632	Convento de San Pablo de los Dominicos, Palencia; Antonio Gorostiza, Bilbao; Adquisición Fondos Legado Villaescusa, 1992.	Retablo Santa Úrsula, Convento de San Pablo de los Dominicos, Palencia	Tabla	Pintura	Temple	Bautismo de Conan en presencia de Santa Ursula y su padre	https://www.museodelprado.es/coleccion/obra-de-arte/bautismo-de-conan-en-presencia-de-santa-ursula-y/b1367ebc-65e2-4c30-b509-4e06b7a932d9	
Anónimo	Alto: 100 cm.;Ancho: 44,5 cm.	1425 - 1450	P007633	Convento de San Pablo de los Dominicos, Palencia; Antonio Gorostiza, Bilbao; Adquisición Fondos Legado Villaescusa, 1992.	Retablo Santa Úrsula, Convento de San Pablo de los Dominicos, Palencia	Tabla	Pintura	Temple	Llegada a Inglaterra de santa Úrsula	https://www.museodelprado.es/coleccion/obra-de-arte/llegada-a-inglaterra-de-santa-ursula/5fd8f6c1-034d-4422-8090-8b5192152bae	
Angelico, Fra	Alto: 19,7 cm.;Ancho: 29,3 cm.	1426 - 1430	P008234	Colección Casa de Alba; donación Carlos Fitz-James Stuart y Martínez de Irujo, XIX Duque de Alba, 2016		Tabla de madera de chopo	Pintura	Temple	Funeral de san Antonio Abad	https://www.museodelprado.es/coleccion/obra-de-arte/funeral-de-san-antonio-abad/1af1dc35-845c-43d3-b701-f5f9747e3113	
Ponte, Giovanni dal	Alto: 56 cm.;Ancho: 155 cm.	Hacia  1435	P002844	Donación Francisco de Asís Cambó Batlle, 1941		Tabla	Pintura	Temple	Las Siete Artes Liberales	https://www.museodelprado.es/coleccion/obra-de-arte/las-siete-artes-liberales/89d9f351-fff6-4141-9efc-d5ea2951b488	
Weyden, Rogier van der	Alto: 100 cm.;Ancho: 52 cm.	1435 - 1438	P002722	Legado Pedro Fernández Durán y Bernaldo de Quirós, 1931		Tabla	Pintura	Óleo	La Virgen con el Niño, llamada la Madonna Durán	https://www.museodelprado.es/coleccion/obra-de-arte/la-virgen-con-el-nio-llamada-la-madonna-duran/71eaabd3-2232-449e-9e01-4f302ebbe3e0	
Maestro de Torralba	Alto: 366 cm.;Ancho: 280 cm.	1435 - 1440	P008121	Zaragoza?, comarca de Calatayud?; colección Junyer, Barcelona, antes de 1971; colección Várez Fisa, Madrid; donación Familia Várez Fisa, 2013.		Tabla	Pintura	Temple	Retablo de la Virgen	https://www.museodelprado.es/coleccion/obra-de-arte/retablo-de-la-virgen/8b3e5653-9268-407f-af5c-4042351854cf	
Maestro de Arguis	Alto: 344 cm.;Ancho: 160 cm.	Hacia  1440	P001332	Argüis, Huesca, recogido por Savirón en 1869-71 para el Museo Arqueológico Nacional; ingresó en el Museo del Prado, por permuta, en 1920.	Retablo de la iglesia de San Miguel, en Argüis (Huesca)	Tabla	Pintura	Temple	Retablo de la leyenda de San Miguel	https://www.museodelprado.es/coleccion/obra-de-arte/retablo-de-la-leyenda-de-san-miguel/83b9d84f-2347-4812-9a36-b1e70c7cee2a	
Maestro de las Horas Collins	Alto: 78 cm.;Ancho: 134 cm.	Hacia  1440	P002538	Familia Corella, Condes de Cocentaina, Valencia, s. XVI; Convento de monjas de la Encarnación, Valencia; adquirido a Eduardo Arévalo Carbó en 1931.		Tabla de madera de roble	Pintura	Grisalla; Óleo	Tríptico con pasajes de la vida de Cristo	https://www.museodelprado.es/coleccion/obra-de-arte/triptico-con-pasajes-de-la-vida-de-cristo/39740f98-336b-4d80-8120-bd6e0c4bd96f	
Campin, Robert	Alto: 101 cm.;Ancho: 47 cm.	1438	P001513	Colección Real (Casita del Príncipe, El Escorial-Madrid, hasta antes de 1801, nº 257).		Tabla de madera de roble	Pintura	Óleo	San Juan Bautista y el maestro franciscano Enrique de Werl	https://www.museodelprado.es/coleccion/obra-de-arte/san-juan-bautista-y-el-maestro-franciscano/28b9fdc8-467b-4528-8eba-de91581ccad5	
Campin, Robert	Alto: 101 cm.;Ancho: 47 cm.	1438	P001514	Colección Real (Casita del Príncipe, El Escorial-Madrid, hasta antes de 1801, nº 257).		Tabla de madera de roble	Pintura	Óleo	Santa Bárbara	https://www.museodelprado.es/coleccion/obra-de-arte/santa-barbara/f21cfe3c-9f74-4b9c-bc10-f59d7a721d4d	
Bouts, Dirk	Alto: 81 cm.;Ancho: 202,6 cm.	Hacia  1445	P001461	Colección Real (colección de Felipe II, Real Monasterio de San Lorenzo, El Escoria, Madrid, 1584; encima de la puerta del refectorillo, 1839).		Tabla	Pintura	Óleo	Tríptico de la vida de la Virgen	https://www.museodelprado.es/coleccion/obra-de-arte/triptico-de-la-vida-de-la-virgen/ed28d5db-1f03-441e-bbc4-010786805dde	
Eyck, Jan van (Taller de)	Alto: 181 cm.;Ancho: 119 cm.	1440 - 1450	P001511	Segovia, Monasterio de  Santa María del Parral, de monjes jerónimos, sacristía, hasta 1838; Museo de la Trinidad.		Tabla	Pintura	Óleo	La Fuente de la Gracia	https://www.museodelprado.es/coleccion/obra-de-arte/la-fuente-de-la-gracia/f578c5af-b1d6-4ef8-aaa3-ae05a6dd2393	
Weyden, Rogier van der (Taller de)	Alto: 46,8 cm.;Ancho: 34,5 cm.	1440 - 1450	P002540	Adquisición a la testamentaría de Fermín Lasala y Collado, duque viudo de Mandas y Villanueva, 1925.		Tabla	Pintura	Óleo	La Piedad	https://www.museodelprado.es/coleccion/obra-de-arte/la-piedad/cd093d63-f134-497a-b15b-3fb787f1f7ec	
Maestro de la Redención del Prado	Alto: 195 cm.;Ancho: 172 cm.	Hacia  1450	P001888	Madrid, Convento Real de Santa María de los Ángeles, de franciscanas clarisas (donación de Leonor de Mascareñas), 1564-1835; Museo de la Trinidad, 1835-1872.	Tríptico de la Redención	Tabla	Pintura	Óleo	Tríptico de la Redención: la Crucifixión	https://www.museodelprado.es/coleccion/obra-de-arte/triptico-de-la-redencion-la-crucifixion/06c4c300-1fa8-48d7-b63b-047c64882626	
Maestro de la Redención del Prado	Alto: 195 cm.;Ancho: 77 cm.	Hacia  1450	P001889	Madrid, Convento Real de Santa María de los Ángeles, de franciscanas clarisas (donación de Leonor de Mascareñas), 1564-1835; Museo de la Trinidad, 1835-1872.	Tríptico de la Redención	Tabla	Pintura	Óleo	Tríptico de la Redención: Adán y Eva expulsados del Paraíso	https://www.museodelprado.es/coleccion/obra-de-arte/triptico-de-la-redencion-adan-y-eva-expulsados/340227fe-b880-4cae-8544-de902d02a4b0	
Maestro de la Redención del Prado	Alto: 195 cm.;Ancho: 77 cm.	Hacia  1450	P001890	Madrid, Convento Real de Santa María de los Ángeles, de franciscanas clarisas (donación de Leonor de Mascareñas), 1564-1835; Museo de la Trinidad, 1835-1872.	Tríptico de la Redención	Tabla	Pintura	Grisalla; Óleo	Tríptico de la Redención: la moneda del César (Jesús y un apóstol)	https://www.museodelprado.es/coleccion/obra-de-arte/triptico-de-la-redencion-la-moneda-del-cesar/f3697350-6730-4018-b070-560a59d3ca0b	
Maestro de la Redención del Prado	Alto: 195 cm.;Ancho: 77 cm.	Hacia  1450	P001891	Madrid, Convento Real de Santa María de los Ángeles, de franciscanas clarisas (donación de Leonor de Mascareñas), 1564-1835; Museo de la Trinidad, 1835-1872.	Tríptico de la Redención	Tabla	Pintura	Óleo	Tríptico de la Redención: el Juicio Final	https://www.museodelprado.es/coleccion/obra-de-arte/triptico-de-la-redencion-el-juicio-final/5dec2206-49ea-43e8-9852-bc4caad4f80c	
Maestro de la Redención del Prado	Alto: 195 cm.;Ancho: 77 cm.	Hacia  1450	P001892	Madrid, Convento Real de Santa María de los Ángeles, de franciscanas clarisas (donación de Leonor de Mascareñas), 1564-1835; Museo de la Trinidad, 1835-1872.	Tríptico de la Redención	Tabla	Pintura	Grisalla; Óleo	Tríptico de la Redención: la moneda del César	https://www.museodelprado.es/coleccion/obra-de-arte/triptico-de-la-redencion-la-moneda-del-cesar/6f57cd8e-e0cd-409a-9002-100029c70481	
Christus, Petrus	Alto: 49 cm.;Ancho: 34 cm.	Hacia  1450	P001921	Piedrahita (Ávila), Convento del Risco, hasta 1839; Museo de la Trinidad.		Tabla	Pintura	Óleo	La Virgen con el Niño	https://www.museodelprado.es/coleccion/obra-de-arte/la-virgen-con-el-nio/6a1137df-7750-40e6-9760-7dcd7b9fcacf	
Jacomart (?)	Alto: 161,5 cm.;Ancho: 105 cm.;Fondo: 6,5 cm.;Alto con marco: 175,5 cm.;Ancho con marco: 120,5 cm.;Alto (de luz): 160 cm.;Ancho (de luz): 104,5 cm.;Ancho de moldura: 8 cm.	Hacia  1450	P008202	Colección Gottscheweski, Berlín; Trinidad von Scholtz-Hermensdorff, duquesa de Parcent, Madrid, después de 1914; Felix Fernández Valdés, Bilbao; Mercedes Zavala Fernández-Valdés; adquirido a Christie's Ibérica, Madrid, 2015.		Tabla	Pintura	Óleo	Santiago apóstol entronizado con donante	https://www.museodelprado.es/coleccion/obra-de-arte/santiago-apostol-entronizado-con-donante/b501632b-e994-4c79-bec4-136ecddf4890	
Maestro del Tríptico del Zarzoso	Alto: 136,5 cm.;Ancho: 152 cm.	Hacia  1450	P008184	Monasterio del Zarzoso, El Cabaco (Salamanca), de monjas terciarias franciscanas, desde fecha no determinada; ingresó en la Colección Várez Fisa, poco antes de 1970; en depósito en el Museo del Prado desde diciembre de 2013; adquirido por el Museo del Prado a la Colección Várez Fisa, Madrid, 2014.		Tabla	Pintura	Temple	Tríptico del Nacimiento de Jesús	https://www.museodelprado.es/coleccion/obra-de-arte/triptico-del-nacimiento-de-jesus/ae5ee635-aa13-4609-af42-3ae9febb6980	
Maestro de Velilla de Jiloca	Alto: 97 cm.;Ancho: 86 cm.	Hacia  1450	P002666	Legado Pablo Bosch y Barrau, 1916		Tabla	Pintura	Técnica mixta	La Trinidad rodeada de ángeles	https://www.museodelprado.es/coleccion/obra-de-arte/la-trinidad-rodeada-de-angeles/790b750a-6d31-439b-abb1-db96f21d8ff2	
Francés, Nicolás	Alto: 557 cm.;Ancho: 558 cm.	1445 - 1460	P002545	Capilla de Esteva de las Delicias, La Bañeza (León); Ignacio Martínez lo vendió al Museo en 1932.	Retablo capilla de la granja del marquesado de Esteva de las Delicias, La Bañeza, León	Tabla	Pintura	Óleo; Temple	Retablo de la vida de la Virgen y de San Francisco	https://www.museodelprado.es/coleccion/obra-de-arte/retablo-de-la-vida-de-la-virgen-y-de-san-francisco/84f4be5c-201b-49dc-a5ac-dbbf598aa96e	
Reixach, Joan	Alto: 91 cm.;Ancho: 64 cm.	1450 - 1460	P008122	Colección Várez Fisa, Madrid, antes de 1996; donación Familia Várez Fisa, 2013.		Tabla	Pintura	Temple	San Antonio Abad	https://www.museodelprado.es/coleccion/obra-de-arte/san-antonio-abad/5d65ff77-87b4-44fa-8da0-dad1415763c1	
Maestro de San Jorge y la princesa (Atribuido a)	Alto: 30 cm.;Ancho: 26 cm.	1450 - 1475	P002683	Legado Pablo Bosch y Barrau, 1916		Tabla	Pintura	Técnica mixta	Un profeta (fragmento)	https://www.museodelprado.es/coleccion/obra-de-arte/un-profeta-fragmento/9a0ecb85-6bee-4488-ab9d-975b33521723	
Anónimo	Alto: 250 cm.;Ancho: 84 cm.	1450 - 1500	P002671	Legado Pablo Bosch y Barrau, 1916		Tabla	Pintura	Técnica mixta	Martirio de San Vicente. II	https://www.museodelprado.es/coleccion/obra-de-arte/martirio-de-san-vicente-ii/cb6336dc-9ded-4428-9426-1119684568a3	
Berruguete, Pedro	Alto: 96 cm.;Ancho: 57 cm.	Segunda mitad del siglo XV	P003109	Colección Yakichiro Suma, 1962; adquirido por la Junta de Exportación en 1962; asignado al Museo Nacional del Prado en 1965.		Tabla	Pintura	Óleo	Resurrección de Cristo	https://www.museodelprado.es/coleccion/obra-de-arte/resurreccion-de-cristo/fdaef229-fd9b-4280-90f6-d422f3304037	
Anónimo	Alto: 86 cm.;Ancho: 60 cm.	Segunda mitad del siglo XV	P002673	Legado Pablo Bosch y Barrau, 1916		Tabla	Pintura	Temple	Martirio de San Sebastián	https://www.museodelprado.es/coleccion/obra-de-arte/martirio-de-san-sebastian/2f7eef0c-9172-48db-808f-3d66b3978736	
Anónimo	Alto: 86 cm.;Ancho: 60 cm.	Segunda mitad del siglo XV	P002674	Legado Pablo Bosch y Barrau, 1916		Tabla	Pintura	Temple	Santa Irene arranca las flechas a San Sebastián	https://www.museodelprado.es/coleccion/obra-de-arte/santa-irene-arranca-las-flechas-a-san-sebastian/73bb6ba3-4fbe-4e77-b191-40ce8bd97cd1	
Sánchez, Juan -Pintor-	Alto: 232 cm.;Ancho: 120 cm.	Hacia  1460	P007818	Adquirido en Subastas Arte, Información y Gestión, Sevilla, 2002.		Tabla	Pintura	Técnica mixta	La Crucifixión	https://www.museodelprado.es/coleccion/obra-de-arte/la-crucifixion/1359feb4-a73d-4d15-ac79-2009b409d922	
Mantegna, Andrea	Alto: 54,5 cm.;Ancho: 42 cm.;Fondo: 0,7 cm.	Hacia  1462	P000248	Almoneda de la Commonwealth, de los bienes de Carlos I de Inglaterra, 1649-1654; Colección Real (¿Palacio del Buen Retiro, Madrid, pinturas recogidas de las Casas Arzobispales, 1747, nº 346?; Palacio Real Nuevo, Madrid, primera pieza de la obra nueva, 1794, nº 341; Palacio Real, Madrid, primera pieza de la obra nueva, 1814-1818, nº 341).		Tabla	Pintura	Técnica mixta	El Tránsito de la Virgen	https://www.museodelprado.es/coleccion/obra-de-arte/el-transito-de-la-virgen/6ebfe544-41dd-44ac-a217-d7ba24fc0d48	
Maestro de la Adoración de los Magos del Prado (Copia de Weyden, Rogier van der)	Alto: 60 cm.;Ancho: 55 cm.	1460 - 1470	P001558	Colección Real		Tabla	Pintura	Óleo	La Adoración de los Magos	https://www.museodelprado.es/coleccion/obra-de-arte/la-adoracion-de-los-magos/6f4d82ba-21b4-4dd9-97fa-2ca5af3a1a01	
Giner, Tomás	Alto: 185 cm.;Ancho: 117 cm.	1462 - 1466	P001334	Capilla del Arcediano, Seo de Zaragoza; recogido por Savirón para el Museo Arqueológico Nacional; ingresó en el Museo del Prado, por permuta, en 1920.		Tabla	Pintura	Técnica mixta	San Vicente, diácono y mártir, con un donante	https://www.museodelprado.es/coleccion/obra-de-arte/san-vicente-diacono-y-martir-con-un-donante/2c97f694-f222-47c4-b60e-f65cd20dd7fa	
Gallego, Fernando	Alto: 118 cm.;Ancho: 111 cm.	1465 - 1470	P002998	Adquisición a Ana Baliscki, viuda de Weibel, 1959.		Tabla de madera de pino	Pintura	Técnica mixta	La Piedad	https://www.museodelprado.es/coleccion/obra-de-arte/la-piedad/3dde0001-e1c7-4595-a282-1e4dc9e40f35	
Maestro de Sopetrán	Alto: 103 cm.;Ancho: 60 cm.	Hacia  1470	P002575	Monasterio de Sopetrán, Torre del Burgo, Guadalajara, 1934.	Tríptico o retablo de talla, ermita de la Fonsanta, Guadalajara	Tabla	Pintura	Óleo	La Anunciación	https://www.museodelprado.es/coleccion/obra-de-arte/la-anunciacion/a1f4b7a1-b596-4934-95ef-4433554ef1f0	
Maestro de Sopetrán	Alto: 103 cm.;Ancho: 60 cm.	Hacia  1470	P002576	Monasterio de Sopetrán, Torre del Burgo, Guadalajara, 1934.	Tríptico o retablo de talla, ermita de la Fonsanta, Guadalajara	Tabla	Pintura	Óleo	El duque del Infantado	https://www.museodelprado.es/coleccion/obra-de-arte/el-duque-del-infantado/aa20ff15-24bd-47cd-b90e-63948920e0a9	
Maestro de Sopetrán	Alto: 103 cm.;Ancho: 60 cm.	Hacia  1470	P002577	Monasterio de Sopetrán, Torre del Burgo, Guadalajara, 1934.	Tríptico o retablo de talla, ermita de la Fonsanta, Guadalajara	Tabla	Pintura	Óleo	La Natividad	https://www.museodelprado.es/coleccion/obra-de-arte/la-natividad/578b38be-fd64-4a67-b1eb-e3847ce90f9a	
Maestro de Sopetrán	Alto: 103 cm.;Ancho: 60 cm.	Hacia  1470	P002578	Monasterio de Sopetrán, Torre del Burgo, Guadalajara, 1934.	Tríptico o retablo de talla, ermita de la Fonsanta, Guadalajara	Tabla	Pintura	Óleo	Tránsito de la Virgen	https://www.museodelprado.es/coleccion/obra-de-arte/transito-de-la-virgen/988b42fb-d197-4c55-bb6b-c7d5f48622bd	
Anónimo	Alto: 148 cm.;Ancho: 97 cm.	Hacia  1470	P007860	Adquisición, 2003		Tabla	Pintura	Técnica mixta	La Lamentación	https://www.museodelprado.es/coleccion/obra-de-arte/la-lamentacion/ab18a392-24cd-470d-bb21-25d0163f7372	
García de Benabarre, Pedro	Alto: 160 cm.;Ancho: 68 cm.	Hacia  1470	P001324	Adquirida a Manuel Rivadeneyra, 1866, con destino al Museo de la Trinidad.		Tabla	Pintura	Óleo	San Sebastián habla a Marcos y a Marceliano y san Sebastián y san Policarpo destruyendo los ídolos	https://www.museodelprado.es/coleccion/obra-de-arte/san-sebastian-habla-a-marcos-y-a-marceliano-y-san/0719d982-abfe-40eb-836c-4285f218bd31	
